Accountable Organization,Accountable Sub Organization,Installation Code,Installation Name,Site UID,Legacy Site Code,Site Name,RPA UID,Facility Number,Operational Status Code,Operational Status Name,RPA Type Code,RPA Type Desc,RPA Interest Type Code,RPA Interest Type Desc,RPA Predominant Design Use Catcode,RPA Predominant Design Use Catcode Desc,Design Use Catcode,Design Use Catcode Desc,Design Use Fac Code,Design Use Fac Code Name,Asset Configuration Primary UM Qty,Asset Configuration Primary UM Code,Asset Configuration Secondary UM Qty,,Category
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967194,657,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12670,DRUM LOADING FACILITY,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967195,662,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",83320,RECYCLING FACILITY,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967196,0155A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",84110,WATER TREATMENT PLANT,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967197,0329T,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81360,TRANSFORMERS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967198,11210,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11221,"ROTARY WING TAXIWAY, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967199,11333,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11330,"AIRCRAFT MAINTENANCE PARKING APRON, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967200,11340,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11340,"HANGAR ACCESS APRON, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967201,13480,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13450,NAVIGATIONAL LIGHTING,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967202,13510,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",13510,"COMMUNICATION LINES, UNDERGROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967203,13615,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13615,ROTARY WING PARKING PAD LIGHTING,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967204,81230,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81230,EXTERIOR LIGHTING,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967205,81240,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",81241,OVERHEAD ELECTRIC LINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967206,81241,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",81241,OVERHEAD ELECTRIC LINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967207,81242,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",81242,UNDERGROUND ELECTRIC LINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967208,81260,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81360,TRANSFORMERS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967209,81281,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",89230,TRAFFIC SIGNALS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967210,81320,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81320,SUBSTATION,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967211,81360,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81360,TRANSFORMERS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967212,82210,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",82210,STEAM CONDENSATE LINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967213,82240,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",82240,STEAM LINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967214,82410,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",82410,GAS PIPELINES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967215,82631,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",89410,COOLING TOWERS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967216,82710,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",82710,CHILLED WATER DISTRIBUTION SYSTEM,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967217,83210,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",83210,SANITARY SEWER,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967218,83240,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",83240,INDUSTRIAL WASTE SEWER,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967219,84210,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",84210,"WATER DISTRIBUTION LINES, POTABLE",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967220,84510,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",84510,"WATER DISTRIBUTION LINES, NONPOTABLE",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967456,86010,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",86010,RAILROAD TRACKS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967457,87110,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87110,STORM SEWER,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967458,87120,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87120,DRAINAGE DITCH,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967461,87251,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87250,GATE,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967462,88010,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",88010,FIRE ALARM SYSTEM,88010,FIRE ALARM SYSTEM,8999,Miscellaneous Component of Other Facility,0,NA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967463,88040,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",88040,INSTRUSION ALARM SYSTEM,88040,INSTRUSION ALARM SYSTEM,8999,Miscellaneous Component of Other Facility,0,NA,0,,21
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967464,89021,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",89320,COMPRESSED AIR LINE,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967465,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,724,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967466,DITCH,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87120,DRAINAGE DITCH,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967467,DOSAP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45110,"OPEN STORAGE AREA, DEPOT LEVEL",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967468,DOSAS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45110,"OPEN STORAGE AREA, DEPOT LEVEL",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967469,DOSAT,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45110,"OPEN STORAGE AREA, DEPOT LEVEL",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967470,DRDIT,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87120,DRAINAGE DITCH,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967472,FENWS,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87210,FENCING AND WALLS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967473,FENWT,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87210,FENCING AND WALLS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967474,FWPKP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11310,"FIXED WING PARKING APRON, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967475,FWPKS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11310,"FIXED WING PARKING APRON, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967476,FWPKT,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",11310,"FIXED WING PARKING APRON, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967477,HSTDP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967478,HSTDS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967479,HSTDT,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967480,IOSAP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45210,"OPEN STORAGE AREA, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967481,IOSAS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",45210,"OPEN STORAGE AREA, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967482,LDSPG,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",89285,IMPROVED GROUNDS,89285,IMPROVED GROUNDS,9999,Not Real Property,0,NA,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967483,PAVAP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967484,PAVAS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85215,"NONORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967485,RDSPP,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85110,"CANTONMENT AREA ROADS, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967486,RDSSS,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",85110,"CANTONMENT AREA ROADS, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967487,TRACK,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",75027,RUNNING TRACK,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967488,VPKGP,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85215,"NONORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,967489,VPKGS,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85215,"NONORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,982183,157,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12481,"LAND VEHICLE FUEL STORAGE, DIESEL/JP8, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092702,560,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",69030,FACILITY INFORMATION SIGN,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092795,0051A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092796,0067B,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092797,0051B,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092798,0221H,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092799,0649A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",44222,"STORAGE SHED, GENERAL PURPOSE, INSTALLATION",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092805,332,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12481,"LAND VEHICLE FUEL STORAGE, DIESEL/JP8, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1092809,341,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",69030,FACILITY INFORMATION SIGN,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093081,350,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093082,390,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093083,200,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12460,"PROPELLANT STORAGE TANK, UNDERGROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093084,190,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093085,230,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093086,250,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093087,320,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",12461,"PROPELLANT STORAGE TANK, ABOVE GROUND",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093093,340,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",69030,FACILITY INFORMATION SIGN,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093095,0306A,ACT,Active,B,Building,FEE,"U.S. Government owned property, DoD Accountability",89131,SEWAGE /WASTE TREATMENT BUILDING,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093110,604,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81160,STANDBY GENERATOR,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093111,134,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",81160,STANDBY GENERATOR,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093140,0031A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",14971,VEHICLE SCALES,14971,VEHICLE SCALES,8923,Vehicle Scales,1,EA,0,,12
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093146,126,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",84141,"PUMP STATION, POTABLE",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093147,125,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",84710,"WATER STORAGE TANK, NONPOTABLE",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093148,0121A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",84110,WATER TREATMENT PLANT,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1093150,900,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",13220,ANTENNA,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1110816,0220A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",14971,VEHICLE SCALES,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1168976,0030B,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",14179,OVERHEAD PROTECTION,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1169013,0021A,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",84110,WATER TREATMENT PLANT,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1172616,181,ACT,Active,LS,Linear Structure,FEE,"U.S. Government owned property, DoD Accountability",87210,FENCING AND WALLS,,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1172617,290,ACT,Active,S,Structure,FEE,"U.S. Government owned property, DoD Accountability",85210,"ORGANIZATIONAL VEHICLE PARKING, PAVED",,,,,,,,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280149,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,1.11,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280150,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.029,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280151,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,0.37,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280152,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.08,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280153,,ACT,Active,L,Land,GVPV,Government/Private Agreement,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.022,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280154,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.015,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280155,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.021,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280156,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.049,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280157,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,19.21,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280158,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,8.264,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280159,,ACT,Active,L,Land,LEAS,Leasehold,92210,LAND IN LEASE,92210,LAND IN LEASE,9220,In-leased Land,0.257,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280160,,ACT,Active,L,Land,GVPV,Government/Private Agreement,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,91360,OTHER LICENSE FROM PRIVATE OWNERSHIP,9130,Licensed and Permitted Land,0.022,AC,0,,
IMCOM,TRAINING,6305,Presidio Of Monterey,4679,6806,Def Distr Reg West Sharpe Site,1280161,,ACT,Active,L,Land,FEE,"U.S. Government owned property, DoD Accountability",91110,LAND PURCHASES AND CONDEMNATION,91110,LAND PURCHASES AND CONDEMNATION,9110,U.S. Federal Government Owned land,2.91,AC,0,,
